,property_price
333930,49000.0
250584,294900.0
435892,76000.0
228273,134000.0
72266,256000.0
330291,161000.0
430858,179400.0
306211,89000.0
375317,73000.0
9964,99000.0
360302,105000.0
245690,390000.0
359013,65000.0
197021,149500.0
387429,298000.0
376768,198000.0
261235,149000.0
231273,59900.0
312227,102900.0
204374,106000.0
372919,74900.0
422417,149500.0
233058,145000.0
38354,105600.0
452632,40000.0
17081,212084.0
383681,250000.0
277177,79000.0
35813,96500.0
133177,220000.0
171375,225000.0
98984,138000.0
330128,125000.0
310077,110000.0
358999,48000.0
341981,199000.0
233664,59900.0
182759,139000.0
163584,420000.0
232997,265000.0
34642,175000.0
356532,58000.0
199503,170000.0
149120,255000.0
23468,184000.0
130217,275000.0
65739,108000.0
289318,230000.0
131751,119000.0
255736,179900.0
202030,75000.0
443173,159000.0
272934,114000.0
70737,124900.0
19684,249000.0
145045,132000.0
309980,160000.0
65856,79900.0
451326,170000.0
17175,48000.0
108679,610000.0
161968,101000.0
47505,1400000.0
397491,140000.0
65738,155000.0
9876,248000.0
106391,295000.0
130004,339000.0
426148,93059.0
115461,125000.0
334725,125000.0
216880,174455.0
89475,74000.0
45337,239000.0
57504,400000.0
376463,395000.0
315562,299000.0
162431,66500.0
53392,150000.0
399549,150000.0
23580,299000.0
190506,53000.0
201703,187000.0
310888,39000.0
82052,1250000.0
53748,130000.0
105377,125000.0
203208,156000.0
413774,840000.0
404852,256000.0
404772,145000.0
220613,99000.0
28077,107500.0
314620,181277.0
379820,139000.0
254598,61000.0
141032,79000.0
17035,290000.0
260371,2800000.0
229553,114000.0
378516,125000.0
119401,219000.0
209772,235000.0
350116,48000.0
137166,155840.0
185264,345000.0
336266,590000.0
252876,65000.0
193421,121780.0
98956,530000.0
203833,420000.0
345880,132000.0
377816,149000.0
354501,88500.0
430911,157000.0
338132,120000.0
359005,150000.0
61942,66200.0
39700,135000.0
336748,90000.0
283195,46452.0
330987,299000.0
149143,135000.0
431213,143000.0
402936,99000.0
115637,180000.0
443752,630000.0
3988,2000000.0
428371,44900.0
319182,150000.0
266564,77900.0
119187,81900.0
225509,212000.0
460069,76000.0
432726,120000.0
191404,85000.0
459259,235000.0
307978,128000.0
178201,350000.0
120273,82500.0
170850,75000.0
49724,84000.0
41747,154000.0
220601,110000.0
135319,79900.0
32439,63000.0
460071,75500.0
28026,809000.0
7466,127515.0
65288,85000.0
168077,345300.0
153149,60000.0
447507,69000.0
175788,95000.0
453038,260000.0
272295,153000.0
150842,218000.0
9431,150000.0
154839,650000.0
389818,269000.0
402833,75000.0
183276,160000.0
225176,130000.0
360458,127500.0
12559,245000.0
398729,183000.0
368947,1100000.0
187883,120000.0
214380,185000.0
460015,106000.0
150686,120000.0
316931,198000.0
405119,160000.0
52464,150000.0
101106,150000.0
362505,195000.0
306009,78500.0
141800,270000.0
412673,150000.0
270841,176000.0
228984,3200000.0
350043,94000.0
220585,230000.0
422051,135000.0
26553,200000.0
443093,139000.0
201619,90000.0
238111,85000.0
257391,94900.0
209797,289000.0
306210,330000.0
17894,44000.0
34462,180000.0
299706,229000.0
365246,130435.0
105615,155000.0
295761,60000.0
452809,315000.0
178228,249000.0
238611,255000.0
115471,340000.0
285685,100000.0
181727,286000.0
248386,59000.0
401975,84000.0
172517,98000.0
298858,95000.0
289350,290000.0
62408,92000.0
218143,520000.0
340252,115000.0
313137,190000.0
22822,210000.0
277564,190000.0
240287,145000.0
326291,120000.0
248072,156996.0
53872,170000.0
31317,150000.0
70290,98800.0
304387,145000.0
111171,850000.0
282356,136000.0
140590,169900.0
241634,155000.0
12504,210000.0
197293,155000.0
129771,140000.0
312302,245000.0
183798,299000.0
19671,125000.0
262323,720000.0
382863,123000.0
153194,480000.0
99108,210000.0
23174,185000.0
57031,149500.0
299997,105000.0
120680,178000.0
378310,109000.0
145974,531000.0
12199,119000.0
425577,90000.0
355393,195000.0
445381,1200000.0
346855,79900.0
244496,205000.0
233803,125000.0
121890,110000.0
418585,275000.0
194190,155000.0
96984,199000.0
166432,370000.0
137955,130000.0
51845,50000.0
382943,149000.0
438084,95000.0
86963,149000.0
313150,125000.0
99885,150000.0
402837,122000.0
35791,146950.0
456620,270000.0
295262,125000.0
238559,500000.0
54067,380000.0
360451,140000.0
116259,250000.0
100172,92000.0
296086,180000.0
338181,77500.0
313645,125000.0
310464,110000.0
368624,74000.0
1088,145000.0
277878,89000.0
71420,290000.0
277588,149900.0
250558,109000.0
68376,790000.0
164297,150000.0
312479,68000.0
328089,59000.0
266181,69000.0
226187,179800.0
360152,179000.0
17084,85000.0
86730,105000.0
26432,250000.0
252811,100000.0
227028,118000.0
140247,87000.0
262761,125000.0
452141,95000.0
313750,349000.0
446385,197000.0
144078,72000.0
81842,125000.0
220369,104000.0
406838,135000.0
123785,395000.0
115562,265000.0
236133,128000.0
147334,150000.0
95395,124500.0
337594,230000.0
442911,175000.0
115408,249500.0
368317,63000.0
34826,95000.0
56348,99000.0
450046,82000.0
72301,456000.0
455306,230000.0
399806,73000.0
149375,318000.0
104037,109000.0
157485,193000.0
347809,119000.0
260625,890000.0
235276,525000.0
291609,330229.0
73519,390000.0
68281,109000.0
182395,79900.0
367411,600000.0
368321,185000.0
389816,66700.0
164269,77000.0
323111,109990.0
215299,155000.0
360408,99000.0
131629,110000.0
427053,90000.0
398940,224900.0
73686,44800.0
194450,230000.0
285894,157000.0
286032,225000.0
206085,238000.0
333369,69900.0
206414,90000.0
441910,139000.0
86931,195000.0
349992,105000.0
383156,235000.0
289310,79292.0
395311,200000.0
450206,132600.0
217643,160000.0
37362,167900.0
141998,208000.0
176305,120000.0
211191,95000.0
131635,235000.0
452572,120000.0
387402,284900.0
238146,115000.0
154981,325000.0
338194,224990.0
13275,110000.0
270031,43500.0
167008,126000.0
229617,208000.0
30203,169500.0
427105,158200.0
99320,91099.0
422398,246500.0
304346,189000.0
198928,375000.0
303058,80000.0
202020,120000.0
90942,148000.0
184127,157844.0
95401,79000.0
290811,75000.0
325016,85000.0
334873,137000.0
23579,162000.0
386409,74900.0
4006,275000.0
23445,395000.0
401869,80000.0
355749,138000.0
366154,152000.0
111270,158000.0
328259,128000.0
116410,199900.0
26054,276000.0
6615,370000.0
153189,122290.0
27438,63000.0
452226,105000.0
169869,73000.0
123249,175000.0
116837,260000.0
137127,166351.0
351421,164000.0
333823,510000.0
457898,739000.0
239861,113000.0
150670,1150000.0
422124,139500.0
438516,125000.0
390824,219000.0
310307,150000.0
182416,165000.0
436405,64000.0
391622,120000.0
389007,78900.0
308570,53000.0
377461,196000.0
114598,65000.0
61920,179000.0
304624,600000.0
371874,209000.0
80253,59900.0
2334,104900.0
291632,272677.0
173858,175000.0
295560,110000.0
117692,190000.0
457905,370000.0
251711,159000.0
12017,76000.0
42609,52000.0
289,164000.0
360288,62000.0
418406,200000.0
87735,228000.0
118501,470000.0
45396,600000.0
230551,188800.0
444273,590000.0
37525,189000.0
427115,135000.0
356775,195000.0
47037,490000.0
120035,130000.0
242328,243000.0
327381,150139.0
141006,95000.0
293390,199900.0
271260,240000.0
80934,159900.0
10461,173000.0
267865,128500.0
135375,78500.0
213230,99000.0
459844,240000.0
319922,99500.0
326091,69800.0
184990,220000.0
254418,90000.0
254568,79500.0
52065,109000.0
419351,125000.0
433817,180000.0
132004,119000.0
278991,90000.0
178462,99500.0
115431,75000.0
4958,167000.0
20665,66000.0
204266,325000.0
256309,156400.0
93550,55000.0
150988,260000.0
89578,95000.0
147827,115000.0
119385,380000.0
436613,240000.0
145676,53000.0
441842,135000.0
202272,132000.0
126374,149900.0
137076,145387.0
293256,103700.0
144995,400000.0
458633,240000.0
392682,259000.0
176393,83000.0
176594,80000.0
124848,84000.0
5161,82000.0
221718,178000.0
76701,65000.0
252716,235000.0
32221,112000.0
423405,469000.0
113491,69000.0
79301,85000.0
247834,130000.0
432114,95000.0
170377,273900.0
343453,72999.0
375726,112000.0
105369,220000.0
279740,550000.0
157694,159000.0
25779,209000.0
202908,260000.0
265059,70000.0
379473,1350000.0
319143,190000.0
146146,370000.0
190420,395000.0
435971,210000.0
126399,387000.0
162550,69652.0
360002,158000.0
47553,75000.0
436842,125000.0
112324,190000.0
330192,164900.0
219055,79400.0
84096,630000.0
390457,147900.0
415228,83700.0
105180,210000.0
164379,103000.0
285897,47500.0
183045,120000.0
436836,115000.0
444002,112000.0
191635,1300000.0
78536,210000.0
120299,163000.0
191457,164000.0
457897,280000.0
442913,65000.0
181660,228000.0
382276,345000.0
175451,315000.0
74381,549000.0
160111,110000.0
403970,399990.0
210192,149000.0
409476,110000.0
435837,50000.0
49800,159000.0
334666,135000.0
223560,95000.0
59204,650000.0
213684,320000.0
457926,59000.0
19969,67000.0
243815,220000.0
457789,70000.0
452257,185000.0
185640,150000.0
114711,180000.0
116282,75000.0
426021,100000.0
398158,280000.0
281219,67000.0
195475,69000.0
329815,149000.0
269005,56000.0
415540,171000.0
349337,890000.0
182762,160000.0
147434,209900.0
9985,250000.0
400184,250000.0
135631,79000.0
9468,845000.0
70307,89118.0
177280,390000.0
81815,205000.0
406596,820000.0
13652,88000.0
222952,85000.0
449863,195000.0
381284,800000.0
34412,95000.0
360176,219000.0
170201,660000.0
66992,290000.0
369135,249000.0
12543,110000.0
350185,125000.0
379903,145000.0
335057,290000.0
450149,118000.0
445164,82800.0
452627,81000.0
421049,149000.0
66790,110000.0
437953,118000.0
71250,152500.0
351221,178000.0
49691,114000.0
159304,162000.0
88032,188000.0
178259,198000.0
185288,950000.0
52269,124000.0
323883,74000.0
128652,97000.0
451719,66000.0
403041,167000.0
287110,70040.0
85764,88000.0
303924,62000.0
277375,150000.0
310184,2844000.0
327449,139000.0
14587,149500.0
68084,83999.0
120283,135000.0
173928,203000.0
265875,195000.0
273555,579000.0
315514,135000.0
228117,145000.0
65624,205200.0
123740,100000.0
312433,69000.0
102682,138000.0
397383,139500.0
183353,260000.0
432766,105000.0
398978,168000.0
78586,2500000.0
58063,153800.0
214305,45000.0
124537,270000.0
55380,89500.0
198841,297000.0
246556,110000.0
194656,132000.0
254242,180000.0
331260,169000.0
321657,83000.0
92662,187000.0
170932,105000.0
59310,65000.0
384260,130000.0
257057,670000.0
252841,135000.0
6131,173000.0
398585,170000.0
300842,125000.0
285937,120000.0
386710,119000.0
114751,320000.0
301131,220000.0
177844,415000.0
172701,258000.0
145978,55000.0
44106,290000.0
363067,145000.0
210850,78000.0
145043,129500.0
67381,460000.0
2614,79000.0
162602,460000.0
371780,115000.0
384524,120000.0
299675,255000.0
402195,110000.0
376515,600000.0
71531,160000.0
404861,85000.0
338118,89000.0
257289,385000.0
338467,250000.0
70237,76000.0
281110,219900.0
314596,129000.0
281040,92900.0
91952,99000.0
431331,202323.0
276005,95000.0
160696,180000.0
291657,381885.0
139692,200000.0
428357,58000.0
199570,95000.0
332209,109000.0
375721,109000.0
50939,158000.0
27590,143300.0
215526,329000.0
7489,185000.0
196592,82000.0
171022,160000.0
280998,99000.0
89222,212000.0
30220,255000.0
403333,240000.0
262424,105000.0
6099,230000.0
256702,600000.0
63655,105000.0
330016,105000.0
401726,43000.0
120895,215000.0
52647,136000.0
6920,920000.0
182225,68000.0
102619,67000.0
243738,295000.0
459258,188000.0
241315,219000.0
225506,220211.0
358250,59000.0
6080,149000.0
41712,220000.0
353091,110000.0
101135,68000.0
351491,169000.0
343397,350000.0
105405,83900.0
214131,99900.0
250952,70000.0
231544,230000.0
247022,78900.0
85066,185000.0
42785,139000.0
89961,120000.0
358331,179000.0
240471,78900.0
435987,140000.0
227255,60000.0
428514,81000.0
178458,308000.0
176321,295000.0
94131,165110.0
274850,1250000.0
398186,70000.0
11620,399000.0
5071,255000.0
28762,125000.0
206575,59500.0
86626,83000.0
397586,95000.0
174856,199000.0
178300,110000.0
214620,160000.0
230548,60000.0
408026,69000.0
153211,159900.0
331765,288000.0
446479,95000.0
327465,890000.0
333123,130000.0
283919,90000.0
111922,1400000.0
275015,199000.0
377528,172000.0
22657,100000.0
244043,107000.0
299140,62000.0
446716,170000.0
8241,180000.0
454939,149000.0
180567,70000.0
299934,130000.0
117684,169000.0
447169,138000.0
65731,78000.0
352856,520000.0
431337,135000.0
118126,210000.0
345904,105000.0
454814,115000.0
307974,99000.0
70233,210000.0
300982,289000.0
223723,94000.0
267899,129000.0
226320,445000.0
257094,380000.0
179667,99000.0
278007,109000.0
456155,142000.0
101124,109000.0
420747,425000.0
84103,280000.0
261966,160000.0
160701,105000.0
452652,81500.0
447828,330000.0
449003,84000.0
51167,139999.0
399450,89000.0
185315,47900.0
243130,2200000.0
137898,71000.0
206895,235000.0
408637,78900.0
250912,89000.0
449788,95000.0
238245,80000.0
321648,90000.0
190041,120000.0
278792,130000.0
159835,140000.0
39703,275000.0
231136,140000.0
316813,137500.0
334650,95000.0
233211,98000.0
434468,95000.0
139070,110000.0
40991,108000.0
136556,62500.0
284133,64000.0
44953,240000.0
257403,250000.0
420701,58000.0
300726,72000.0
375413,87500.0
86951,88500.0
456158,159000.0
140667,320000.0
65581,199000.0
386468,72000.0
106461,135000.0
240136,210000.0
189696,85000.0
160711,299000.0
459596,670000.0
176191,200000.0
191532,275000.0
56977,104000.0
179765,350000.0
275102,139800.0
404513,59500.0
279665,89000.0
214429,330000.0
277469,182000.0
51040,95000.0
24526,780000.0
140401,110000.0
431124,410000.0
393201,380000.0
154884,450000.0
75054,350000.0
81750,165000.0
431376,159000.0
258453,78000.0
452356,167000.0
73867,340000.0
339706,240000.0
370042,66000.0
324736,415000.0
270352,690000.0
200827,320000.0
450160,62000.0
248114,340000.0
19563,920000.0
386785,65000.0
152045,90000.0
203213,139000.0
421009,145000.0
287066,575000.0
411805,82000.0
340458,180000.0
247060,120000.0
74654,49900.0
367626,129000.0
220169,93000.0
94299,390000.0
456162,110000.0
243554,510000.0
333986,170000.0
252724,540000.0
433739,165000.0
328390,110000.0
272117,290000.0
260591,139000.0
119302,100000.0
262820,164900.0
375920,350000.0
222407,830000.0
193605,79900.0
217296,139000.0
290450,185000.0
144279,143000.0
209378,310000.0
267031,115000.0
76506,76500.0
339552,950000.0
63980,439000.0
401780,212800.0
343930,63000.0
120616,99000.0
89337,91909.0
415236,260000.0
238181,85900.0
136560,123000.0
195358,68000.0
254843,280000.0
198937,70000.0
236129,249000.0
240821,65000.0
261211,489250.0
182209,78500.0
311798,260000.0
357165,220000.0
156203,115000.0
96582,210000.0
273663,570000.0
53667,285000.0
165175,965000.0
353105,105000.0
22815,295000.0
247124,920000.0
358280,770000.0
11181,105000.0
326307,299000.0
191724,129000.0
227842,125000.0
7860,125000.0
141793,79500.0
422580,280000.0
428651,185000.0
195793,460000.0
236625,430000.0
126637,390000.0
382208,260000.0
195442,78000.0
56890,395000.0
366262,127875.0
231118,63000.0
192217,198000.0
143812,109000.0
420837,538000.0
434209,2000000.0
449060,110000.0
448274,49900.0
436004,140000.0
306212,150000.0
379684,710000.0
221411,219900.0
194478,189000.0
37020,490000.0
21573,198000.0
145838,115000.0
163043,105000.0
289092,168000.0
283076,76500.0
426098,156915.0
215624,79000.0
38635,195000.0
225087,189500.0
353098,115000.0
13479,174000.0
343449,84000.0
61128,130000.0
108780,440000.0
253187,269000.0
203304,90000.0
406912,155000.0
211171,1400000.0
55397,92000.0
314542,147000.0
78945,79000.0
419249,75000.0
390224,60000.0
347481,68100.0
176592,100000.0
35352,89900.0
210179,188900.0
241346,725000.0
210567,177000.0
24304,1750000.0
211697,138500.0
342509,199000.0
79172,220000.0
204301,750000.0
399690,106000.0
239854,460000.0
312538,184000.0
185185,575000.0
248220,565000.0
389461,468000.0
160194,135000.0
206103,260000.0
449871,150000.0
39549,114000.0
347744,129000.0
39238,148000.0
422418,149000.0
409097,115000.0
51044,189900.0
160387,148000.0
160420,216000.0
265074,89000.0
262117,1500000.0
304463,240000.0
401870,399000.0
323020,278000.0
250909,72000.0
104006,200000.0
126073,177000.0
254390,190000.0
428393,55000.0
192924,62000.0
45763,180000.0
79685,185000.0
370698,47000.0
398488,115000.0
45644,2200000.0
78389,139800.0
82034,420000.0
256374,194000.0
298892,225000.0
369244,110000.0
381244,125000.0
268390,225000.0
260330,94000.0
202230,139000.0
195317,80000.0
65332,595000.0
303088,105000.0
164256,82000.0
162408,164000.0
238553,99000.0
226596,85000.0
68268,165000.0
17503,105000.0
278992,99500.0
391447,107000.0
423486,339903.0
253042,149000.0
11713,345000.0
185282,345000.0
426287,850000.0
196417,690000.0
268321,150000.0
39668,67000.0
392129,375000.0
422265,289000.0
92464,400000.0
8012,103000.0
232841,147000.0
111537,106500.0
270305,180000.0
167005,119580.0
270336,109000.0
257386,175000.0
32563,358000.0
236590,195000.0
90043,123900.0
72720,125000.0
12719,220000.0
446078,2200000.0
32514,158000.0
172478,135000.0
149191,158000.0
338201,112000.0
307778,339800.0
382202,60000.0
41659,310000.0
194313,180000.0
99690,675000.0
129206,205000.0
454938,549000.0
412294,165000.0
311272,165000.0
45276,114000.0
430873,350000.0
428606,250000.0
51629,450000.0
397256,120000.0
290773,1500000.0
301002,580000.0
188148,131933.0
415877,87000.0
145058,129900.0
453106,120000.0
152205,59000.0
136084,165000.0
290753,70000.0
164296,120000.0
159108,139000.0
327651,77000.0
906,87000.0
322010,129800.0
7485,185001.0
430903,49900.0
55325,85000.0
353250,145000.0
368598,265000.0
114925,280000.0
108807,74000.0
156198,310000.0
430768,90000.0
285704,190000.0
295776,151000.0
337371,70000.0
203106,160000.0
337279,89399.0
385129,280000.0
365462,230000.0
58603,110000.0
53961,135000.0
89375,130000.0
20469,135000.0
401287,138000.0
424052,60000.0
341913,109900.0
84318,105000.0
371150,78000.0
441886,95000.0
247172,260000.0
260601,89500.0
227852,115000.0
390014,159000.0
167250,115000.0
67950,210000.0
47819,249000.0
133189,49900.0
80493,112100.0
299921,67000.0
50596,87000.0
237454,165000.0
360167,59000.0
174336,129000.0
231244,75000.0
266040,220000.0
70508,385000.0
129288,98000.0
209450,73000.0
399780,149000.0
128653,110000.0
210954,225000.0
432202,159000.0
370254,97000.0
84072,395000.0
160734,139000.0
377363,98000.0
170450,52000.0
300720,120000.0
424783,60000.0
450238,98000.0
89217,210000.0
249799,117000.0
418968,220000.0
449855,99940.0
371577,55000.0
20942,360000.0
26043,198000.0
67382,185000.0
422430,190000.0
427975,59000.0
169843,99000.0
121759,63000.0
455270,160000.0
306362,1250000.0
243040,219999.0
